userName,roomName,category,fans,roomUrl
最萌猪皇夏小柒,【夏小柒】孤独得像条狗，求你们带我玩吧,守望先锋,21560,http://www.douyu.com/2198376
社会你饼姐,我这么可爱 你们都来看看我呀QAQ,守望先锋,3170,http://www.douyu.com/oliviajampie
刘虹豆,❤️豆子：你好，旅行者,守望先锋,3084,http://www.douyu.com/1720277
tj967,487701的直播间,守望先锋,751,http://www.douyu.com/487701
传奇丶归来,玩路霸，我是认真的！,守望先锋,1316,http://www.douyu.com/711368
小笨喵萌萌哒,小笨喵萌萌哒的直播间,守望先锋,3,http://www.douyu.com/2578516
有人需要棉羊吗,一只羊默默上分(●'ω'●),守望先锋,52,http://www.douyu.com/2026745
a942909782,不涨15关注不下播!,守望先锋,37,http://www.douyu.com/3336281
半藏打野至今未归,侦察兵前来报到,守望先锋,5566,http://www.douyu.com/867320
skanct1,进我直播间的都是小Hanzo！,守望先锋,888,http://www.douyu.com/skanct
gc891227,【高潮哥】打打小号 2500,守望先锋,64,http://www.douyu.com/498558
Bojack土豆酱,堡垒之夜，萌新。来开黑,守望先锋,240,http://www.douyu.com/1282232
开火箭的贝塔塔塔,早起练枪了~,守望先锋,2,http://www.douyu.com/3497974
a405844,来一盘使命狼人杀,守望先锋,2,http://www.douyu.com/437123
超级小兵O07,杂游之路007,新游中心,5901,http://www.douyu.com/hjy854097
梁贻辉9,魔兽题材 手游,新游中心,6,http://www.douyu.com/3478026
阴欢9,经典！热门！好玩的手游！,新游中心,9,http://www.douyu.com/3458994
林雄杰6,最强阵容，三分天下！,新游中心,8,http://www.douyu.com/3502394
刘贻豪,我的忍者小队吊打五大国,新游中心,5,http://www.douyu.com/3499589
1034769702,【新游】欧美前三 三点开新区！坐等！,新游中心,70,http://www.douyu.com/2371618
张半蛋i,【半蛋】：越吃鸡越精神,新游中心,158,http://www.douyu.com/3463638
破乐乐zll,丛林法则（最强吃鸡主播,新游中心,1560,http://www.douyu.com/llacj
就在这里1989,网易手游，格罗亚传奇,新游中心,657,http://www.douyu.com/2475460
苦咖啡休闲吧,修仙手游/炫酷又华丽,新游中心,40,http://www.douyu.com/2999678
啊不然你以为呢,暗影猎手转圈圈,新游中心,9,http://www.douyu.com/3499232
焦艳玲3,银时穿越与佐助并肩作战！,新游中心,5,http://www.douyu.com/3499981
李小手游代充,卧虎藏龙2，新区带队,新游中心,1413,http://www.douyu.com/1884060
程何湉9,再续三国经典~,新游中心,14,http://www.douyu.com/3223444
小小思念6,长生诀：浪漫武侠手游10月20号公测,新游中心,1316,http://www.douyu.com/2746519
醉尘阁,主播兔兔姐。玩新游~,新游中心,2,http://www.douyu.com/3237396
文刂小筱,贪吃小怪物-冲击全服MVP周榜第一,新游中心,11,http://www.douyu.com/3074651
陈二狗plus丶,【新游】三点开服，年度魔幻巨作手游,新游中心,429,http://www.douyu.com/3226053
a136137,15号下午五点刚开新区,新游中心,22,http://www.douyu.com/3478022
Eveongli,国战武侠新游强势来袭,新游中心,78,http://www.douyu.com/3294311
江鹧鸪,最新手游逗比评测,新游中心,1303,http://www.douyu.com/2532671
杜策策6,换个姿势玩游戏。,新游中心,11,http://www.douyu.com/3466773
52Pink,今天不吃鸡 ~ •◡•~,新游中心,1083,http://www.douyu.com/3169407
放逐追梦Q阿帆,2区不卡吧？,新游中心,145,http://www.douyu.com/3418229
chz18872200210,chz18872200210的直播间,新游中心,7,http://www.douyu.com/3275668
路霸司机,【MT】苦等我叫MT世界公测,新游中心,598,http://www.douyu.com/2252246
天域游戏,龙域争霸 新手游传奇,新游中心,6,http://www.douyu.com/3501465
霍正鸿9,最好玩的三国手游,新游中心,4,http://www.douyu.com/3503940
孙召勇,孙召勇的直播间,新游中心,3,http://www.douyu.com/3505532
迷人比尔,阿拉德之怒50级在向我招手,新游中心,104,http://www.douyu.com/3447396
