userName,roomName,category,fans,roomUrl
王者荣耀源帅,微信区 耍猴咯,王者荣耀,123,http://www.douyu.com/3085712
谢绝勾吲6188,赛季末了，迎战新赛季.,王者荣耀,848,http://www.douyu.com/695786
妖怪吧小彩,月仙～彩神姐姐,王者荣耀,17,http://www.douyu.com/2986930
青年李先生,我的李白能打五个？,王者荣耀,28,http://www.douyu.com/2975971
钟铁锤,钟铁锤的直播间,王者荣耀,0,http://www.douyu.com/3521004
贪睡的猫儿,菜鸟の王者荣耀之路,王者荣耀,12,http://www.douyu.com/2771195
L雪景过GUO,R11新手上路(大家给个关注),王者荣耀,16,http://www.douyu.com/2431355
你是我的小坏坏,武则天迷之走位,王者荣耀,6,http://www.douyu.com/3400314
客串哥ing,苏烈辅助，办卡送房管,王者荣耀,86,http://www.douyu.com/3383973
赵龙云,直播单机手游,王者荣耀,68,http://www.douyu.com/641518
一抹晨曦love,一抹晨曦love的直播间,王者荣耀,0,http://www.douyu.com/3521113
萌萌哒满妹纸,小满回归了,王者荣耀,255,http://www.douyu.com/2128270
VincentesX,百里守约的小黑车,王者荣耀,1,http://www.douyu.com/3511000
TGA移动游戏大奖赛2,TGA大奖赛 10月线上周赛,王者荣耀,5709,http://www.douyu.com/556606
晨曦小噯,最强杀神～吴某人,王者荣耀,0,http://www.douyu.com/3518671
丨周星星9527,周神：食神菜谱系列-清蒸小白龙,王者荣耀,22,http://www.douyu.com/3009507
鹏超神,鹏超神的直播间,王者荣耀,1,http://www.douyu.com/3518536
旧言虐鑫,新人菜鸟请多指教,王者荣耀,1,http://www.douyu.com/3520802
陈万钧,第一关羽带粉丝上分,王者荣耀,34,http://www.douyu.com/1881702
DaDaDaJJJ,老司机带带我老鸨还很嫩,王者荣耀,976,http://www.douyu.com/2283924
浅家小雪妞,一只小阿雪,王者荣耀,41,http://www.douyu.com/3442813
邦邦邦爷,继续带粉，铂金，钻石，星耀，快上车,王者荣耀,8,http://www.douyu.com/3457310
剑与歌歌歌,一个写王者荣耀小说的李白,王者荣耀,1007,http://www.douyu.com/305266
抓着一只小迷猴,喜欢点个关注，加我好友一起开黑,王者荣耀,6,http://www.douyu.com/3356475
电竞修仙人,今天播到12点，下午出门,王者荣耀,303,http://www.douyu.com/2518844
FromZeRo123,最强/干将Ⅱ中单,王者荣耀,6,http://www.douyu.com/2853006
Queena戚戚,Queena戚戚的直播间,王者荣耀,30,http://www.douyu.com/3106248
迷人的z张,迷人小张的直播间,王者荣耀,0,http://www.douyu.com/3516755
冯提莫爸爸,冯提莫爸爸的直播间,王者荣耀,0,http://www.douyu.com/3520795
皎月小女神,皎月小女神的直播间,王者荣耀,0,http://www.douyu.com/3521033
额麦嘎丶,宫本冲国服，,王者荣耀,3,http://www.douyu.com/3499413
明敏卡尔文,无聊娱乐会儿,王者荣耀,3,http://www.douyu.com/3509846
你们的韩跳跳,千场韩信上车上车,王者荣耀,71,http://www.douyu.com/3103986
jp282395307,节奏大师教你手残怎么上王者，求关注！,王者荣耀,20,http://www.douyu.com/3384370
大大潇子噢,大大潇子噢的直播间,王者荣耀,2,http://www.douyu.com/3498815
无奈的花绪,无奈的花绪的直播间,王者荣耀,0,http://www.douyu.com/3515726
lsj大佬123,吕小胖：赛季末免费带粉，想上车的加微信哦,王者荣耀,2,http://www.douyu.com/2448520
云电梦丶猫爷,云电梦丶猫爷的直播间,王者荣耀,19,http://www.douyu.com/3516856
梦里寻沧海,不是我坑队友，就是队友坑我,王者荣耀,339,http://www.douyu.com/776605
rn1982,然然yeah的王者荣耀,王者荣耀,2,http://www.douyu.com/3506871
3号小丸子,来和妲己玩耍吧123,王者荣耀,1,http://www.douyu.com/3513729
啥la,房间号2517400,王者荣耀,1,http://www.douyu.com/2517400
的念来过倒是才狗丶,早安，我又想你了,王者荣耀,6,http://www.douyu.com/3461372
嗯这个鬼戳儿,嗯这个鬼戳儿的直播间,王者荣耀,1,http://www.douyu.com/3518267
国服关羽强硬出镜,关羽无眠王者见,王者荣耀,89,http://www.douyu.com/3349489
苏轩lsj,新主播安静带水友，求关注,王者荣耀,8,http://www.douyu.com/3494405
啊欢哟,欢子：我会一直守护在你身边，直到...,王者荣耀,318,http://www.douyu.com/520146
FS丶反手,职业五排车队 星耀王者局随便赢,王者荣耀,743,http://www.douyu.com/2327471
花平儿,花平儿的直播间,王者荣耀,3,http://www.douyu.com/3520936
狐妖GG,千秋狐的直播间,王者荣耀,8,http://www.douyu.com/3518604
aa647834134,野区杀神，刘备,王者荣耀,86,http://www.douyu.com/738467
漠然隱立旳灰白空间,漠然隱立旳灰白空间的直播间,王者荣耀,1,http://www.douyu.com/3520929
3131823050,3131823050的直播间,王者荣耀,0,http://www.douyu.com/3521097
兔兔哒哒哒哒,╭(°A°`)╮主播会坑人额,王者荣耀,138,http://www.douyu.com/2324414
蔫白,蔫白的直播间,王者荣耀,1,http://www.douyu.com/3521083
神话晴雨天,【楪楓】兰陵王带飞节奏关注上车,王者荣耀,24,http://www.douyu.com/3399212
泼猴公共,泼猴公共的直播间,王者荣耀,0,http://www.douyu.com/3517736
啊程丶,这个李白0.5毫米！！！,王者荣耀,8,http://www.douyu.com/3257605
崔斯特殿下,赛季末了上个钻石速度上车,王者荣耀,1,http://www.douyu.com/3517062
尘封落定,赏金随便玩玩,王者荣耀,7,http://www.douyu.com/3315763
aptxda,钻石铂金免费上车,王者荣耀,6,http://www.douyu.com/3506306
暖心的哈哈,暖心的哈哈的直播间,王者荣耀,3,http://www.douyu.com/3515661
慕容雨龙,慕容雨龙的直播间,王者荣耀,1,http://www.douyu.com/3514859
总有奸臣想害朕,总有奸臣想害朕的直播间,王者荣耀,2,http://www.douyu.com/752049
Ghost酒客,李白秀，不做标题狗,王者荣耀,30,http://www.douyu.com/3380828
鲸落姐姐,我回来啦 只是打个招呼,王者荣耀,68,http://www.douyu.com/2796312
球一干将,风骚干将的直播间,王者荣耀,2,http://www.douyu.com/3518263
呆头呆脑滴户外,今天休息空了播王者,王者荣耀,1565,http://www.douyu.com/2167650
咸鱼wY丶,王者30星 兰陵王,王者荣耀,9,http://www.douyu.com/3257153
54656随碟附送飞,第二骚白，,王者荣耀,5,http://www.douyu.com/3503218
怨焚,一个国名达摩,王者荣耀,31,http://www.douyu.com/3005898
小熊猫吃汤圆,小熊猫吃汤圆的直播间,王者荣耀,1,http://www.douyu.com/3438192
呆萌的大高个,给我猴子，你躺好。,王者荣耀,2,http://www.douyu.com/3477400
上路来打我啊1,王者孙尚香 试播,王者荣耀,1,http://www.douyu.com/3517143
